Finding best cluster expansion...
done!
Finding best cluster expansion...
2 27 49 6 1 0.00586813
2 27 49 9 1 0.00601626
2 27 49 11 1 0.00469432
2 27 49 15 1 0.00499134
2 27 49 19 1 0.00491359
2 27 49 22 1 0.00506208
2 27 49 32 1 4.25353e+37
2 27 54 0 1 0.00542624
2 27 54 1 1 0.00558016
2 27 54 3 1 0.0053753
2 27 54 6 1 0.00583802
2 27 54 9 1 0.00586853
2 27 54 11 1 0.00457279
2 27 54 15 1 0.00487085
2 27 54 19 1 0.00403322
2 27 54 22 1 0.00426894
2 27 54 32 1 4.25353e+37
2 27 60 0 1 0.00517588
2 27 60 1 1 0.00526374
2 27 60 3 1 0.00509703
2 27 60 6 1 0.00552746
2 27 60 9 1 0.00593323
2 27 60 11 1 0.0040422
2 27 60 15 1 0.00430462
2 27 60 19 1 0.00376405
2 27 60 22 1 0.00395828
2 27 60 32 1 4.25353e+37
2 27 65 0 1 0.00512268
2 27 65 1 1 0.00501596
2 27 65 3 1 0.00502253
2 27 65 6 1 0.0051221
2 27 65 9 1 0.00555787
2 27 65 11 1 0.00460203
2 27 65 15 1 0.00490161
2 27 65 19 1 0.00427148
2 27 65 22 1 0.00468482
2 27 65 32 1 4.25353e+37
2 27 72 0 1 0.00464133
2 27 72 1 1 0.00444398
2 27 72 3 1 0.00477186
2 27 72 6 1 0.00563458
2 27 72 9 1 0.00608611
2 27 72 11 1 0.00541593
2 27 72 15 1 0.00594262
2 27 72 19 1 0.00530922
2 27 72 22 1 0.00587779
2 27 72 32 1 4.25353e+37
2 27 75 0 1 0.00477457
2 27 75 1 1 0.00460086
2 27 75 3 1 0.00512385
2 27 75 6 1 0.00606647
2 27 75 9 1 0.00603697
2 27 75 11 1 0.00556189
2 27 75 15 1 0.00639182
2 27 75 19 1 0.00515555
2 27 75 22 1 0.0055677
2 27 75 32 1 4.25353e+37
2 28 0 0 1 0.00457605
2 28 1 0 1 0.00388697
2 28 3 0 1 0.00454692
2 28 6 0 1 0.00413695
2 28 6 1 1 0.00467175
2 28 8 0 1 0.00405741
2 28 8 1 1 0.00458528
2 28 10 0 1 0.0039119
2 28 10 1 1 0.00433895
2 28 14 0 1 0.00409832
2 28 14 1 1 0.00443418
2 28 14 3 1 0.0042101
2 28 18 0 1 0.00433461
2 28 18 1 1 0.00438944
2 28 18 3 1 0.00421437
2 28 18 6 1 0.00441786
2 28 21 0 1 0.0044704
2 28 21 1 1 0.00450091
2 28 21 3 1 0.00432076
2 28 21 6 1 0.00449784
2 28 21 9 1 0.00474727
2 28 23 0 1 0.00465201
2 28 23 1 1 0.00458171
2 28 23 3 1 0.00440988
2 28 23 6 1 0.00462428
2 28 23 9 1 0.00482189
2 28 23 11 1 0.00502022
2 28 27 0 1 0.00446944
2 28 27 1 1 0.00449502
2 28 27 3 1 0.00435709
2 28 27 6 1 0.00465574
2 28 27 9 1 0.00462073
2 28 27 11 1 0.00467912
2 28 27 15 1 0.00504829
2 28 31 0 1 0.00388997
2 28 31 1 1 0.00425574
2 28 31 3 1 0.00403103
2 28 31 6 1 0.0042787
2 28 31 9 1 0.00438831
2 28 31 11 1 0.00423403
2 28 31 15 1 0.00457874
2 28 31 19 1 0.00534998
2 28 33 0 1 0.00394205
2 28 33 1 1 0.00436941
2 28 33 3 1 0.00406761
2 28 33 6 1 0.00433872
2 28 33 9 1 0.00451266
2 28 33 11 1 0.00449747
2 28 33 15 1 0.00487116
2 28 33 19 1 0.0057254
2 28 33 22 1 0.00603021
2 28 39 0 1 0.00497572
2 28 39 1 1 0.00532461
2 28 39 3 1 0.00493738
2 28 39 6 1 0.00540499
2 28 39 9 1 0.00553917
2 28 39 11 1 0.00464621
2 28 39 15 1 0.00477922
2 28 39 19 1 0.00491375
2 28 39 22 1 0.00516905
2 28 39 32 1 4.25353e+37
2 28 44 0 1 0.00519676
2 28 44 1 1 0.00553259
2 28 44 3 1 0.00516207
2 28 44 6 1 0.00566001
2 28 44 9 1 0.00579738
2 28 44 11 1 0.00483992
2 28 44 15 1 0.00514968
2 28 44 19 1 0.005311
2 28 44 22 1 0.00557241
2 28 44 32 1 4.25353e+37
2 28 49 0 1 0.00568149
2 28 49 1 1 0.00585341
2 28 49 3 1 0.00540201
2 28 49 6 1 0.0058759
2 28 49 9 1 0.00604374
2 28 49 11 1 0.00481392
2 28 49 15 1 0.00519637
2 28 49 19 1 0.00507581
2 28 49 22 1 0.0052364
2 28 49 32 1 4.25353e+37
2 28 54 0 1 0.00544414
2 28 54 1 1 0.00559984
2 28 54 3 1 0.00536466
2 28 54 6 1 0.00584654
2 28 54 9 1 0.00586427
2 28 54 11 1 0.00464742
2 28 54 15 1 0.00500579
2 28 54 19 1 0.00414849
2 28 54 22 1 0.00435779
2 28 54 32 1 4.25353e+37
2 28 60 0 1 0.00525325
2 28 60 1 1 0.00535045
2 28 60 3 1 0.00518911
2 28 60 6 1 0.0056059
2 28 60 9 1 0.00599149
2 28 60 11 1 0.00410944
2 28 60 15 1 0.00439934
2 28 60 19 1 0.00387403
2 28 60 22 1 0.00404801
2 28 60 32 1 4.25353e+37
2 28 65 0 1 0.00520874
2 28 65 1 1 0.00509984
2 28 65 3 1 0.00510895
2 28 65 6 1 0.00519161
2 28 65 9 1 0.00560771
2 28 65 11 1 0.00465503
2 28 65 15 1 0.00498107
2 28 65 19 1 0.00442653
2 28 65 22 1 0.00481384
2 28 65 32 1 4.25353e+37
2 28 72 0 1 0.00446914
2 28 72 1 1 0.00430216
2 28 72 3 1 0.00467542
2 28 72 6 1 0.00520427
2 28 72 9 1 0.00553543
2 28 72 11 1 0.00505482
2 28 72 15 1 0.00550614
2 28 72 19 1 0.00519792
2 28 72 22 1 0.00587095
2 28 72 32 1 4.25353e+37
2 28 75 0 1 0.00459888
2 28 75 1 1 0.00444412
2 28 75 3 1 0.00502106
2 28 75 6 1 0.00563679
2 28 75 9 1 0.00556772
2 28 75 11 1 0.00520545
2 28 75 15 1 0.00586843
2 28 75 19 1 0.0050541
2 28 75 22 1 0.00564973
2 28 75 32 1 4.25353e+37
2 28 81 0 1 0.00481939
2 28 81 1 1 0.00515794
2 28 81 3 1 0.00552269
2 28 81 6 1 0.00599776
2 28 81 9 1 0.00566013
2 28 81 11 1 0.00431659
2 28 81 15 1 0.00510617
2 28 81 19 1 0.00550923
2 28 81 22 1 0.00636717
2 28 81 32 1 4.25353e+37
2 29 0 0 1 0.00461188
2 29 1 0 1 0.00385317
2 29 3 0 1 0.00450847
2 29 6 0 1 0.00424251
2 29 6 1 1 0.00484156
2 29 8 0 1 0.00417493
2 29 8 1 1 0.00476885
2 29 10 0 1 0.00403334
2 29 10 1 1 0.0045047
2 29 14 0 1 0.00424843
2 29 14 1 1 0.00462231
2 29 14 3 1 0.00438992
2 29 18 0 1 0.00444936
2 29 18 1 1 0.00452918
2 29 18 3 1 0.00436236
2 29 18 6 1 0.00456647
2 29 21 0 1 0.00458604
2 29 21 1 1 0.00464099
2 29 21 3 1 0.00447132
2 29 21 6 1 0.00464873
2 29 21 9 1 0.00491551
2 29 23 0 1 0.00480265
2 29 23 1 1 0.00480803
2 29 23 3 1 0.00463324
2 29 23 6 1 0.00484785
2 29 23 9 1 0.0050661
2 29 23 11 1 0.00533949
2 29 27 0 1 0.00461972
2 29 27 1 1 0.00473122
2 29 27 3 1 0.00459207
2 29 27 6 1 0.00491934
2 29 27 9 1 0.00489021
2 29 27 11 1 0.00507756
2 29 27 15 1 0.00548198
2 29 31 0 1 0.00396815
2 29 31 1 1 0.004352
2 29 31 3 1 0.00411913
2 29 31 6 1 0.00441526
2 29 31 9 1 0.00453648
2 29 31 11 1 0.00446731
2 29 31 15 1 0.0048653
2 29 31 19 1 0.00557354
2 29 33 0 1 0.00403373
2 29 33 1 1 0.00447676
2 29 33 3 1 0.00415449
2 29 33 6 1 0.00446679
2 29 33 9 1 0.00465094
2 29 33 11 1 0.00467828
2 29 33 15 1 0.00509984
2 29 33 19 1 0.00586701
2 29 33 22 1 0.00621086
2 29 39 0 1 0.00508875
2 29 39 1 1 0.00545279
2 29 39 3 1 0.00502229
2 29 39 6 1 0.00551102
2 29 39 9 1 0.00562229
2 29 39 11 1 0.00477337
2 29 39 15 1 0.00498832
2 29 39 19 1 0.00509143
2 29 39 22 1 0.00535678
2 29 39 32 1 4.25353e+37
2 29 44 0 1 0.00526422
2 29 44 1 1 0.00564848
2 29 44 3 1 0.00523802
2 29 44 6 1 0.00574545
2 29 44 9 1 0.00587109
2 29 44 11 1 0.00487168
2 29 44 15 1 0.005253
2 29 44 19 1 0.0054809
2 29 44 22 1 0.00575114
2 29 44 32 1 4.25353e+37
2 29 49 0 1 0.00580509
2 29 49 1 1 0.00602565
2 29 49 3 1 0.00556176
2 29 49 6 1 0.00605156
2 29 49 9 1 0.006233
2 29 49 11 1 0.00504787
2 29 49 15 1 0.00535956
2 29 49 19 1 0.00530642
2 29 49 22 1 0.00553334
2 29 49 32 1 4.25353e+37
2 29 54 0 1 0.00555304
2 29 54 1 1 0.00573562
2 29 54 3 1 0.00548443
2 29 54 6 1 0.00599496
2 29 54 9 1 0.0060172
2 29 54 11 1 0.00490613
2 29 54 15 1 0.0052181
2 29 54 19 1 0.00433412
2 29 54 22 1 0.0044025
2 29 54 32 1 4.25353e+37
2 29 60 0 1 0.00550662
2 29 60 1 1 0.00567886
2 29 60 3 1 0.00551349
2 29 60 6 1 0.00592991
2 29 60 9 1 0.00629244
2 29 60 11 1 0.00430489
2 29 60 15 1 0.0045729
2 29 60 19 1 0.00409347
2 29 60 22 1 0.00427401
2 29 60 32 1 4.25353e+37
2 29 65 0 1 0.0054784
2 29 65 1 1 0.0053603
2 29 65 3 1 0.00537763
2 29 65 6 1 0.00543446
2 29 65 9 1 0.00586346
2 29 65 11 1 0.0048403
2 29 65 15 1 0.00515965
2 29 65 19 1 0.00463516
2 29 65 22 1 0.00507013
2 29 65 32 1 4.25353e+37
2 29 72 0 1 0.0045537
2 29 72 1 1 0.00440151
2 29 72 3 1 0.00482729
2 29 72 6 1 0.00538271
2 29 72 9 1 0.00565819
2 29 72 11 1 0.00501463
2 29 72 15 1 0.00549991
2 29 72 19 1 0.00539607
2 29 72 22 1 0.00593393
2 29 72 32 1 4.25353e+37
2 29 75 0 1 0.0047183
2 29 75 1 1 0.00454224
2 29 75 3 1 0.00518455
2 29 75 6 1 0.00584416
2 29 75 9 1 0.00564193
2 29 75 11 1 0.00512933
2 29 75 15 1 0.00579574
2 29 75 19 1 0.00527435
2 29 75 22 1 0.00578081
2 29 75 32 1 4.25353e+37
2 29 81 0 1 0.0044556
2 29 81 1 1 0.0051081
2 29 81 3 1 0.00548036
2 29 81 6 1 0.00607992
2 29 81 9 1 0.00549819
2 29 81 11 1 0.0044009
2 29 81 15 1 0.00504126
2 29 81 19 1 0.00590842
2 29 81 22 1 0.0069657
2 29 81 32 1 4.25353e+37
2 29 85 0 1 0.00485966
2 29 85 1 1 0.00599861
2 29 85 3 1 0.00649035
2 29 85 6 1 0.00712818
2 29 85 9 1 0.00692774
2 29 85 11 1 0.00458205
2 29 85 15 1 0.00544087
2 29 85 19 1 0.00697208
2 29 85 22 1 0.00710101
2 29 85 32 1 4.25353e+37
2 30 0 0 1 0.00479047
2 30 1 0 1 0.00405942
2 30 3 0 1 0.00509059
2 30 6 0 1 0.00479374
2 30 6 1 1 0.00546342
2 30 8 0 1 0.00461963
2 30 8 1 1 0.00524942
2 30 10 0 1 0.00435495
2 30 10 1 1 0.00485264
2 30 14 0 1 0.00453764
2 30 14 1 1 0.00493201
2 30 14 3 1 0.00476891
2 30 18 0 1 0.00499453
2 30 18 1 1 0.0051211
2 30 18 3 1 0.00498743
2 30 18 6 1 0.00518128
2 30 21 0 1 0.00513295
2 30 21 1 1 0.0052222
2 30 21 3 1 0.00508949
2 30 21 6 1 0.00526103
2 30 21 9 1 0.00550069
2 30 23 0 1 0.00530407
2 30 23 1 1 0.00534012
2 30 23 3 1 0.00522724
2 30 23 6 1 0.00544881
2 30 23 9 1 0.00563086
2 30 23 11 1 0.00577902
2 30 27 0 1 0.00500512
2 30 27 1 1 0.00510448
2 30 27 3 1 0.00500142
2 30 27 6 1 0.00534551
2 30 27 9 1 0.0052335
2 30 27 11 1 0.00533363
2 30 27 15 1 0.00573317
2 30 31 0 1 0.00422609
2 30 31 1 1 0.00460182
2 30 31 3 1 0.00437205
2 30 31 6 1 0.00473005
2 30 31 9 1 0.0047902
2 30 31 11 1 0.00467756
2 30 31 15 1 0.00505584
2 30 31 19 1 0.0057893
2 30 33 0 1 0.00437787
2 30 33 1 1 0.00485716
2 30 33 3 1 0.00455667
2 30 33 6 1 0.00495483
2 30 33 9 1 0.00506128
2 30 33 11 1 0.00505952
2 30 33 15 1 0.00543338
2 30 33 19 1 0.00628775
2 30 33 22 1 0.00679223
2 30 39 0 1 0.00541205
2 30 39 1 1 0.00579312
2 30 39 3 1 0.00539823
2 30 39 6 1 0.00580811
2 30 39 9 1 0.00586582
2 30 39 11 1 0.00504725
2 30 39 15 1 0.0051878
2 30 39 19 1 0.00540393
2 30 39 22 1 0.00580266
2 30 39 32 1 4.25353e+37
2 30 44 0 1 0.00551344
2 30 44 1 1 0.00589952
2 30 44 3 1 0.0055094
2 30 44 6 1 0.00591218
2 30 44 9 1 0.00596129
2 30 44 11 1 0.00501825
2 30 44 15 1 0.00536267
2 30 44 19 1 0.00567021
2 30 44 22 1 0.00594736
2 30 44 32 1 4.25353e+37
2 30 49 0 1 0.00603624
2 30 49 1 1 0.00630814
2 30 49 3 1 0.00582843
2 30 49 6 1 0.00623576
2 30 49 9 1 0.00633122
2 30 49 11 1 0.00515046
2 30 49 15 1 0.00544845
2 30 49 19 1 0.00540046
2 30 49 22 1 0.00562431
2 30 49 32 1 4.25353e+37
2 30 54 0 1 0.0057325
2 30 54 1 1 0.00595269
2 30 54 3 1 0.00568864
2 30 54 6 1 0.00612723
2 30 54 9 1 0.00600745
2 30 54 11 1 0.00493644
2 30 54 15 1 0.00522984
2 30 54 19 1 0.00441277
2 30 54 22 1 0.00441029
2 30 54 32 1 4.25353e+37
2 30 60 0 1 0.00565173
2 30 60 1 1 0.00583938
2 30 60 3 1 0.0056198
2 30 60 6 1 0.00598845
2 30 60 9 1 0.00627985
2 30 60 11 1 0.00436203
2 30 60 15 1 0.00458384
2 30 60 19 1 0.00418153
2 30 60 22 1 0.00425458
2 30 60 32 1 4.25353e+37
2 30 65 0 1 0.00567583
2 30 65 1 1 0.00560476
2 30 65 3 1 0.00555203
2 30 65 6 1 0.0055757
2 30 65 9 1 0.00602565
2 30 65 11 1 0.00486896
2 30 65 15 1 0.00514035
2 30 65 19 1 0.00472237
2 30 65 22 1 0.0051416
2 30 65 32 1 4.25353e+37
2 30 72 0 1 0.00469105
2 30 72 1 1 0.00460237
2 30 72 3 1 0.00495971
2 30 72 6 1 0.0052933
2 30 72 9 1 0.00559792
2 30 72 11 1 0.00484003
2 30 72 15 1 0.00522515
2 30 72 19 1 0.0053773
2 30 72 22 1 0.00603078
2 30 72 32 1 4.25353e+37
2 30 75 0 1 0.00476234
2 30 75 1 1 0.00457572
2 30 75 3 1 0.00515494
2 30 75 6 1 0.00558522
2 30 75 9 1 0.00535453
2 30 75 11 1 0.00482081
2 30 75 15 1 0.0052388
2 30 75 19 1 0.00507482
2 30 75 22 1 0.00576872
2 30 75 32 1 4.25353e+37
2 30 81 0 1 0.00472386
2 30 81 1 1 0.00537489
2 30 81 3 1 0.00570991
2 30 81 6 1 0.00612742
2 30 81 9 1 0.00559741
2 30 81 11 1 0.00457786
2 30 81 15 1 0.00522457
2 30 81 19 1 0.00593421
2 30 81 22 1 0.00693204
2 30 81 32 1 4.25353e+37
2 30 85 0 1 0.00520988
2 30 85 1 1 0.00632548
2 30 85 3 1 0.00681855
2 30 85 6 1 0.00729425
2 30 85 9 1 0.00694367
2 30 85 11 1 0.00481613
2 30 85 15 1 0.00568574
2 30 85 19 1 0.00745085
2 30 85 22 1 0.00771695
2 30 85 32 1 4.25353e+37
2 30 90 0 1 4.25353e+37
2 32 0 0 1 0.0045352
2 32 1 0 1 0.00387867
2 32 3 0 1 0.0047494
2 32 6 0 1 0.00447665
2 32 6 1 1 0.00506117
2 32 8 0 1 0.00428932
2 32 8 1 1 0.00486905
2 32 10 0 1 0.0040913
2 32 10 1 1 0.00462349
2 32 14 0 1 0.00448057
2 32 14 1 1 0.00491627
2 32 14 3 1 0.00460494
2 32 18 0 1 0.00477271
2 32 18 1 1 0.00508022
2 32 18 3 1 0.00488646
2 32 18 6 1 0.00508982
2 32 21 0 1 0.00496621
2 32 21 1 1 0.0052479
2 32 21 3 1 0.00510628
2 32 21 6 1 0.0053106
2 32 21 9 1 0.00495961
2 32 23 0 1 0.00520483
2 32 23 1 1 0.00542026
2 32 23 3 1 0.00531523
2 32 23 6 1 0.00554244
2 32 23 9 1 0.00523428
2 32 23 11 1 0.00561758
2 32 27 0 1 0.0048544
2 32 27 1 1 0.00515293
2 32 27 3 1 0.00507232
2 32 27 6 1 0.00544658
2 32 27 9 1 0.00494724
2 32 27 11 1 0.00523381
2 32 27 15 1 0.00553079
2 32 31 0 1 0.0043693
2 32 31 1 1 0.00480245
2 32 31 3 1 0.00458268
2 32 31 6 1 0.00496302
2 32 31 9 1 0.00484676
2 32 31 11 1 0.00485305
2 32 31 15 1 0.00511924
2 32 31 19 1 0.005948
2 32 33 0 1 0.00448758
2 32 33 1 1 0.00500803
2 32 33 3 1 0.00467774
2 32 33 6 1 0.00508556
2 32 33 9 1 0.00500835
2 32 33 11 1 0.00510938
2 32 33 15 1 0.00537808
2 32 33 19 1 0.00631539
2 32 33 22 1 0.00693705
2 32 39 0 1 0.00576916
2 32 39 1 1 0.00608337
2 32 39 3 1 0.00567979
2 32 39 6 1 0.00609423
2 32 39 9 1 0.00589057
2 32 39 11 1 0.0050041
2 32 39 15 1 0.00500785
2 32 39 19 1 0.00519663
2 32 39 22 1 0.00571729
2 32 39 32 1 4.25353e+37
2 32 44 0 1 0.00589426
2 32 44 1 1 0.00623236
2 32 44 3 1 0.00585865
2 32 44 6 1 0.00631583
2 32 44 9 1 0.00601163
2 32 44 11 1 0.00491264
2 32 44 15 1 0.00506375
2 32 44 19 1 0.00524202
2 32 44 22 1 0.0056051
2 32 44 32 1 4.25353e+37
2 32 49 0 1 0.00661116
2 32 49 1 1 0.00682553
2 32 49 3 1 0.00636336
2 32 49 6 1 0.00678471
2 32 49 9 1 0.00656227
2 32 49 11 1 0.00521061
2 32 49 15 1 0.00533595
2 32 49 19 1 0.00544045
2 32 49 22 1 0.00569011
2 32 49 32 1 4.25353e+37
2 32 54 0 1 0.00623739
2 32 54 1 1 0.00635947
2 32 54 3 1 0.00612222
2 32 54 6 1 0.00660636
2 32 54 9 1 0.00639241
2 32 54 11 1 0.00523563
2 32 54 15 1 0.00542143
2 32 54 19 1 0.00480413
2 32 54 22 1 0.00480917
2 32 54 32 1 4.25353e+37
2 32 60 0 1 0.00598067
2 32 60 1 1 0.00606044
2 32 60 3 1 0.00595363
2 32 60 6 1 0.00634139
2 32 60 9 1 0.00640899
2 32 60 11 1 0.00468508
2 32 60 15 1 0.00487799
2 32 60 19 1 0.00459117
2 32 60 22 1 0.00462218
2 32 60 32 1 4.25353e+37
2 32 65 0 1 0.00602059
2 32 65 1 1 0.00584504
2 32 65 3 1 0.00579816
2 32 65 6 1 0.00586075
2 32 65 9 1 0.00606604
2 32 65 11 1 0.0053194
2 32 65 15 1 0.00564214
2 32 65 19 1 0.00520904
2 32 65 22 1 0.00556491
2 32 65 32 1 4.25353e+37
2 32 72 0 1 0.00534334
2 32 72 1 1 0.00503262
2 32 72 3 1 0.00544236
2 32 72 6 1 0.00573426
2 32 72 9 1 0.00589018
2 32 72 11 1 0.00537162
2 32 72 15 1 0.00582361
2 32 72 19 1 0.00586219
2 32 72 22 1 0.00671823
2 32 72 32 1 4.25353e+37
2 32 75 0 1 0.00545411
2 32 75 1 1 0.005093
2 32 75 3 1 0.00575407
2 32 75 6 1 0.00608932
2 32 75 9 1 0.00564203
2 32 75 11 1 0.00545517
2 32 75 15 1 0.00616425
2 32 75 19 1 0.00581768
2 32 75 22 1 0.00650713
2 32 75 32 1 4.25353e+37
2 32 81 0 1 0.00568486
2 32 81 1 1 0.00575453
2 32 81 3 1 0.00599174
2 32 81 6 1 0.0064139
2 32 81 9 1 0.00500096
2 32 81 11 1 0.00404103
2 32 81 15 1 0.00391027
2 32 81 19 1 0.00423731
2 32 81 22 1 0.00552291
2 32 81 32 1 4.25353e+37
2 32 85 0 1 0.00607704
2 32 85 1 1 0.00635769
2 32 85 3 1 0.00691895
2 32 85 6 1 0.00731167
2 32 85 9 1 0.00615914
2 32 85 11 1 0.0040542
2 32 85 15 1 0.00388213
2 32 85 19 1 0.0043004
2 32 85 22 1 4.25353e+37
2 32 90 0 1 4.25353e+37
2 33 0 0 1 0.00512149
2 33 1 0 1 0.00421953
2 33 3 0 1 0.00491096
2 33 6 0 1 0.00434203
2 33 6 1 1 0.00505098
2 33 8 0 1 0.00411224
2 33 8 1 1 0.00482286
2 33 10 0 1 0.00398577
2 33 10 1 1 0.00461457
2 33 14 0 1 0.00432179
2 33 14 1 1 0.00484875
2 33 14 3 1 0.00456498
2 33 18 0 1 0.00430378
2 33 18 1 1 0.00481597
2 33 18 3 1 0.00458887
2 33 18 6 1 0.00484921
2 33 21 0 1 0.00443392
2 33 21 1 1 0.0049175
2 33 21 3 1 0.00473738
2 33 21 6 1 0.00500033
2 33 21 9 1 0.00464764
2 33 23 0 1 0.0045946
2 33 23 1 1 0.00511637
2 33 23 3 1 0.00494767
2 33 23 6 1 0.00523342
2 33 23 9 1 0.00490924
2 33 23 11 1 0.00463705
2 33 27 0 1 0.00430508
2 33 27 1 1 0.00484444
2 33 27 3 1 0.00474836
2 33 27 6 1 0.00511191
2 33 27 9 1 0.00459971
2 33 27 11 1 0.00417735
2 33 27 15 1 0.00442706
2 33 31 0 1 0.00400876
2 33 31 1 1 0.00458384
2 33 31 3 1 0.0043373
2 33 31 6 1 0.00468909
2 33 31 9 1 0.00446702
2 33 31 11 1 0.00429308
2 33 31 15 1 0.00456969
2 33 31 19 1 0.00533058
2 33 33 0 1 0.00416931
2 33 33 1 1 0.00481136
2 33 33 3 1 0.0044703
2 33 33 6 1 0.00481916
2 33 33 9 1 0.00471083
2 33 33 11 1 0.0046044
2 33 33 15 1 0.00485062
2 33 33 19 1 0.00586786
2 33 33 22 1 0.00649432
2 33 39 0 1 0.0057566
2 33 39 1 1 0.00615235
2 33 39 3 1 0.00574617
2 33 39 6 1 0.00615861
2 33 39 9 1 0.00595182
2 33 39 11 1 0.00505221
2 33 39 15 1 0.00506402
2 33 39 19 1 0.00537943
2 33 39 22 1 0.00598846
2 33 39 32 1 4.25353e+37
2 33 44 0 1 0.00600925
2 33 44 1 1 0.00641095
2 33 44 3 1 0.00603544
2 33 44 6 1 0.00649928
2 33 44 9 1 0.00617437
2 33 44 11 1 0.00510045
2 33 44 15 1 0.00525858
2 33 44 19 1 0.00552757
2 33 44 22 1 0.00592687
2 33 44 32 1 4.25353e+37
2 33 49 0 1 0.00674936
2 33 49 1 1 0.00701265
2 33 49 3 1 0.00657116
2 33 49 6 1 0.00699077
2 33 49 9 1 0.00674043
2 33 49 11 1 0.00538688
2 33 49 15 1 0.0055351
2 33 49 19 1 0.0056568
2 33 49 22 1 0.00597929
2 33 49 32 1 4.25353e+37
2 33 54 0 1 0.00643257
2 33 54 1 1 0.0066075
2 33 54 3 1 0.00636724
2 33 54 6 1 0.00686817
2 33 54 9 1 0.00663193
2 33 54 11 1 0.00553994
2 33 54 15 1 0.00576779
2 33 54 19 1 0.00505548
2 33 54 22 1 0.00516319
2 33 54 32 1 4.25353e+37
2 33 60 0 1 0.00583069
2 33 60 1 1 0.00594372
2 33 60 3 1 0.00586632
2 33 60 6 1 0.00630232
2 33 60 9 1 0.00624664
2 33 60 11 1 0.00472558
2 33 60 15 1 0.00502698
2 33 60 19 1 0.00475289
2 33 60 22 1 0.0046675
2 33 60 32 1 4.25353e+37
2 33 65 0 1 0.00584046
2 33 65 1 1 0.00578484
2 33 65 3 1 0.00582997
2 33 65 6 1 0.0059765
2 33 65 9 1 0.00605582
2 33 65 11 1 0.00540615
2 33 65 15 1 0.00574305
2 33 65 19 1 0.00541017
2 33 65 22 1 0.00550841
2 33 65 32 1 4.25353e+37
2 33 72 0 1 0.00488707
2 33 72 1 1 0.00487229
2 33 72 3 1 0.00532108
2 33 72 6 1 0.00567502
2 33 72 9 1 0.00569837
2 33 72 11 1 0.00520795
2 33 72 15 1 0.00575885
2 33 72 19 1 0.00602082
2 33 72 22 1 0.00695442
2 33 72 32 1 4.25353e+37
2 33 75 0 1 0.00507178
2 33 75 1 1 0.0050443
2 33 75 3 1 0.00573309
2 33 75 6 1 0.00604719
2 33 75 9 1 0.00567606
2 33 75 11 1 0.00555854
2 33 75 15 1 0.00634166
2 33 75 19 1 0.00611171
2 33 75 22 1 0.00697656
2 33 75 32 1 4.25353e+37
2 33 81 0 1 0.00496627
2 33 81 1 1 0.00546521
2 33 81 3 1 0.00589398
2 33 81 6 1 0.00622368
2 33 81 9 1 0.00490833
2 33 81 11 1 0.00435391
2 33 81 15 1 0.00408617
2 33 81 19 1 0.00472612
2 33 81 22 1 0.00632723
2 33 81 32 1 4.25353e+37
2 33 85 0 1 0.00539114
2 33 85 1 1 0.00635932
2 33 85 3 1 0.00706392
2 33 85 6 1 0.0073603
2 33 85 9 1 0.00618097
2 33 85 11 1 0.00452327
2 33 85 15 1 0.0042769
2 33 85 19 1 0.00473474
2 33 85 22 1 4.25353e+37
2 33 90 0 1 4.25353e+37
2 35 0 0 1 0.00518995
2 35 1 0 1 0.00425781
2 35 3 0 1 0.00491192
2 35 6 0 1 0.00435595
2 35 6 1 1 0.00498282
2 35 8 0 1 0.00414281
2 35 8 1 1 0.00476372
2 35 10 0 1 0.00398274
2 35 10 1 1 0.00452657
2 35 14 0 1 0.00424915
2 35 14 1 1 0.00467938
2 35 14 3 1 0.00434084
2 35 18 0 1 0.00408281
2 35 18 1 1 0.00462829
2 35 18 3 1 0.00434934
2 35 18 6 1 0.00462315
2 35 21 0 1 0.00421025
2 35 21 1 1 0.00472375
2 35 21 3 1 0.00446789
2 35 21 6 1 0.00474006
2 35 21 9 1 0.00452236
2 35 23 0 1 0.00432143
2 35 23 1 1 0.00487633
2 35 23 3 1 0.0046284
2 35 23 6 1 0.00494072
2 35 23 9 1 0.00477104
2 35 23 11 1 0.00439749
2 35 27 0 1 0.00422332
2 35 27 1 1 0.00477741
2 35 27 3 1 0.00460056
2 35 27 6 1 0.00498884
2 35 27 9 1 0.00454106
2 35 27 11 1 0.00404633
2 35 27 15 1 0.00430885
2 35 31 0 1 0.0040468
2 35 31 1 1 0.00459609
2 35 31 3 1 0.00429566
2 35 31 6 1 0.00469646
2 35 31 9 1 0.00451155
2 35 31 11 1 0.00429246
2 35 31 15 1 0.00455832
2 35 31 19 1 0.00534411
2 35 33 0 1 0.00421705
2 35 33 1 1 0.00482499
2 35 33 3 1 0.00442226
2 35 33 6 1 0.00481698
2 35 33 9 1 0.00474957
2 35 33 11 1 0.00456397
2 35 33 15 1 0.0048115
2 35 33 19 1 0.00592665
2 35 33 22 1 0.00660672
2 35 39 0 1 0.00580473
2 35 39 1 1 0.00620187
2 35 39 3 1 0.00573344
2 35 39 6 1 0.00615782
2 35 39 9 1 0.00598938
2 35 39 11 1 0.00511617
2 35 39 15 1 0.00513383
2 35 39 19 1 0.00554449
2 35 39 22 1 0.00622392
2 35 39 32 1 4.25353e+37
2 35 44 0 1 0.00617487
2 35 44 1 1 0.00654212
